time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002230,-0.0232,-0.3030,-0.2385,0.386
0.008451,-0.0262,-0.3175,-0.2483,0.404
0.028913,-0.0290,-0.3290,-0.2559,0.418
0.029668,-0.0337,-0.3491,-0.2712,0.443
0.038716,-0.0408,-0.3832,-0.2981,0.487
0.050024,-0.0484,-0.4139,-0.3220,0.527
0.059586,-0.0552,-0.4405,-0.3428,0.561
0.069239,-0.0607,-0.4598,-0.3595,0.587
0.079739,-0.0644,-0.4724,-0.3710,0.604
0.089252,-0.0667,-0.4835,-0.3819,0.620
0.102533,-0.0684,-0.4926,-0.3911,0.633
0.109582,-0.0692,-0.4968,-0.3964,0.639
0.120221,-0.0679,-0.4860,-0.3902,0.627
0.130689,-0.0692,-0.4760,-0.3857,0.617
0.140083,-0.0721,-0.4566,-0.3728,0.594
0.150398,-0.0714,-0.4389,-0.3608,0.573
0.161095,-0.0710,-0.4275,-0.3538,0.559
0.170268,-0.0701,-0.4226,-0.3517,0.554
0.180987,-0.0722,-0.4277,-0.3590,0.563
0.191148,-0.0750,-0.4339,-0.3677,0.574
0.201683,-0.0776,-0.4313,-0.3691,0.573
0.211774,-0.0811,-0.4267,-0.3682,0.569
0.221328,-0.0845,-0.4200,-0.3642,0.562
0.233177,-0.0865,-0.4148,-0.3601,0.556
0.242104,-0.0863,-0.4050,-0.3509,0.543
0.251834,-0.0864,-0.3968,-0.3431,0.532
0.261819,-0.0870,-0.3885,-0.3363,0.521
0.276977,-0.0911,-0.3915,-0.3385,0.525
0.282512,-0.0965,-0.3950,-0.3422,0.531
0.292287,-0.1018,-0.3948,-0.3424,0.532
0.302675,-0.1134,-0.4179,-0.3610,0.564
0.312742,-0.1229,-0.4340,-0.3751,0.587
0.322521,-0.1288,-0.4388,-0.3811,0.595
0.332874,-0.1323,-0.4379,-0.3828,0.596
0.342990,-0.1355,-0.4377,-0.3860,0.599
0.353336,-0.1386,-0.4360,-0.3877,0.600
0.363070,-0.1405,-0.4340,-0.3892,0.600
0.374288,-0.1417,-0.4314,-0.3909,0.599
0.393480,-0.1410,-0.4253,-0.3892,0.593
0.394937,-0.1389,-0.4192,-0.3870,0.587
0.403964,-0.1353,-0.4142,-0.3855,0.582
0.413923,-0.1301,-0.4069,-0.3810,0.572
0.424340,-0.1261,-0.4020,-0.3797,0.567
0.434343,-0.1202,-0.3893,-0.3712,0.551
0.444202,-0.1125,-0.3695,-0.3559,0.525
0.454217,-0.1040,-0.3468,-0.3382,0.495
0.465300,-0.0966,-0.3259,-0.3210,0.468
0.474855,-0.0883,-0.3025,-0.3008,0.436
0.485684,-0.0801,-0.2804,-0.2804,0.405
0.495339,-0.0726,-0.2599,-0.2614,0.376
0.505325,-0.0604,-0.2210,-0.2248,0.321
0.515224,-0.0524,-0.1947,-0.1999,0.284
0.525914,-0.0516,-0.1933,-0.1998,0.283
0.535714,-0.0529,-0.1982,-0.2065,0.291
0.546286,-0.0543,-0.2028,-0.2132,0.299
0.559510,-0.0554,-0.2066,-0.2194,0.306
0.565872,-0.0560,-0.2074,-0.2225,0.309
0.576655,-0.0561,-0.2066,-0.2241,0.310
0.585623,-0.0557,-0.2034,-0.2233,0.307
0.596390,-0.0553,-0.1988,-0.2214,0.303
0.606516,-0.0555,-0.1952,-0.2207,0.300
0.616695,-0.0548,-0.1902,-0.2182,0.295
0.626746,-0.0536,-0.1855,-0.2159,0.290
0.637418,-0.0511,-0.1794,-0.2113,0.282
0.647224,-0.0481,-0.1742,-0.2071,0.275
0.657771,-0.0447,-0.1700,-0.2031,0.269
0.667684,-0.0427,-0.1741,-0.2079,0.275
0.677614,-0.0415,-0.1827,-0.2167,0.286
0.692695,-0.0425,-0.2045,-0.2404,0.318
0.697598,-0.0413,-0.2166,-0.2529,0.336
0.707991,-0.0407,-0.2314,-0.2691,0.357
0.717932,-0.0387,-0.2404,-0.2790,0.370
0.728320,-0.0357,-0.2452,-0.2841,0.377
0.738384,-0.0308,-0.2368,-0.2745,0.364
0.748457,-0.0261,-0.2280,-0.2642,0.350
0.758839,-0.0220,-0.2193,-0.2537,0.336
0.768855,-0.0181,-0.2092,-0.2409,0.320
0.779718,-0.0149,-0.2011,-0.2302,0.306
0.789523,-0.0124,-0.2012,-0.2276,0.304
0.798908,-0.0099,-0.2018,-0.2252,0.303
0.809768,-0.0074,-0.2010,-0.2212,0.299
0.825707,-0.0051,-0.2014,-0.2188,0.297
0.829582,-0.0032,-0.2026,-0.2172,0.297
0.839205,-0.0021,-0.2067,-0.2190,0.301
0.849286,-0.0016,-0.2138,-0.2248,0.310
0.859525,-0.0017,-0.2254,-0.2360,0.326
0.869976,-0.0022,-0.2312,-0.2426,0.335
0.879538,-0.0027,-0.2314,-0.2445,0.337
0.891444,-0.0035,-0.2172,-0.2320,0.318
0.899733,-0.0036,-0.2120,-0.2280,0.311
0.910517,-0.0033,-0.2005,-0.2167,0.295
0.920460,-0.0029,-0.1995,-0.2159,0.294
0.931185,-0.0027,-0.2052,-0.2227,0.303
0.941825,-0.0027,-0.2239,-0.2430,0.330
0.950690,-0.0028,-0.2439,-0.2651,0.360
0.962629,-0.0028,-0.2626,-0.2861,0.388
0.971590,-0.0026,-0.2851,-0.3123,0.423
0.981864,-0.0019,-0.3023,-0.3336,0.450
0.991587,-0.0010,-0.3112,-0.3475,0.466
1.001668,0.0001,-0.3189,-0.3614,0.482
1.012229,0.0019,-0.3181,-0.3682,0.487
1.022460,0.0030,-0.3064,-0.3639,0.476
1.032444,0.0043,-0.2983,-0.3646,0.471
1.042949,0.0057,-0.2873,-0.3618,0.462
1.052664,0.0072,-0.3005,-0.3875,0.490
1.061996,0.0091,-0.3177,-0.4196,0.526
1.073088,0.0109,-0.3353,-0.4535,0.564
1.083116,0.0128,-0.3585,-0.4955,0.612
1.093271,0.0147,-0.3754,-0.5323,0.652
1.102659,0.0165,-0.3857,-0.5622,0.682
1.113262,0.0177,-0.3913,-0.5878,0.706
1.123224,0.0184,-0.3851,-0.5980,0.711
1.133451,0.0189,-0.3752,-0.6027,0.710
1.145030,0.0195,-0.3642,-0.6060,0.707
1.153991,0.0206,-0.3505,-0.6026,0.697
1.163637,0.0214,-0.3333,-0.5919,0.680
1.174769,0.0218,-0.3135,-0.5737,0.654
1.183867,0.0217,-0.2963,-0.5583,0.632
1.194557,0.0211,-0.2758,-0.5352,0.602
1.204219,0.0204,-0.2566,-0.5122,0.573
1.214516,0.0194,-0.2485,-0.5078,0.566
1.224472,0.0190,-0.2486,-0.5184,0.575
1.234798,0.0180,-0.2468,-0.5225,0.578
1.245361,0.0173,-0.2470,-0.5302,0.585
1.254935,0.0156,-0.2270,-0.4963,0.546
1.264706,0.0135,-0.2021,-0.4483,0.492
1.274919,0.0112,-0.1767,-0.3967,0.434
1.285729,0.0090,-0.1469,-0.3341,0.365
1.296244,0.0068,-0.1228,-0.2817,0.307
1.306094,0.0049,-0.1027,-0.2369,0.258
1.315766,0.0034,-0.0857,-0.1980,0.216
1.325943,0.0022,-0.0740,-0.1705,0.186
1.336113,0.0013,-0.0649,-0.1489,0.162
1.346105,0.0005,-0.0543,-0.1235,0.135
1.356810,-0.0001,-0.0446,-0.1004,0.110
1.366562,-0.0005,-0.0359,-0.0800,0.088
1.380941,-0.0008,-0.0304,-0.0669,0.073
1.386375,-0.0009,-0.0255,-0.0554,0.061
1.396868,-0.0011,-0.0243,-0.0521,0.058
1.406836,-0.0013,-0.0242,-0.0511,0.057
1.417377,-0.0014,-0.0225,-0.0467,0.052
1.426646,-0.0015,-0.0210,-0.0428,0.048
1.437411,-0.0014,-0.0185,-0.0369,0.041
1.447592,-0.0014,-0.0170,-0.0333,0.037
1.457861,-0.0016,-0.0189,-0.0364,0.041
1.467481,-0.0020,-0.0211,-0.0401,0.045
1.477664,-0.0020,-0.0206,-0.0386,0.044
1.488349,-0.0019,-0.0180,-0.0331,0.038
1.498493,-0.0015,-0.0138,-0.0250,0.029
1.513886,-0.0008,-0.0075,-0.0133,0.015
1.518560,0.0001,0.0009,0.0016,0.002
1.528435,0.0009,0.0084,0.0143,0.017
1.538873,0.0018,0.0166,0.0280,0.033
1.549061,0.0024,0.0226,0.0374,0.044
1.559701,0.0029,0.0282,0.0460,0.054
1.569053,0.0029,0.0297,0.0479,0.056
1.579310,0.0030,0.0318,0.0506,0.060
1.589161,0.0029,0.0316,0.0497,0.059
1.598866,0.0027,0.0304,0.0473,0.056
1.609221,0.0024,0.0278,0.0429,0.051
1.619692,0.0021,0.0246,0.0376,0.045
1.629581,0.0017,0.0183,0.0279,0.033
1.640361,0.0008,0.0081,0.0124,0.015
1.649999,-0.0001,-0.0012,-0.0018,0.002
1.659841,-0.0008,-0.0069,-0.0105,0.013
1.670142,-0.0015,-0.0126,-0.0192,0.023
1.680521,-0.0023,-0.0185,-0.0281,0.034
1.691828,-0.0030,-0.0231,-0.0350,0.042
1.701336,-0.0030,-0.0225,-0.0339,0.041
1.710893,-0.0030,-0.0211,-0.0317,0.038
1.721962,-0.0028,-0.0194,-0.0289,0.035
1.730893,-0.0031,-0.0195,-0.0288,0.035
1.741777,-0.0030,-0.0180,-0.0264,0.032
1.752616,-0.0026,-0.0140,-0.0204,0.025
1.761447,-0.0003,-0.0013,-0.0019,0.002
1.771560,0.0075,0.0335,0.0494,0.060
1.782080,0.0208,0.0834,0.1266,0.153
1.794171,0.0373,0.1370,0.2137,0.257
1.801416,0.0588,0.2004,0.3228,0.384
1.811591,0.0837,0.2671,0.4448,0.526
1.822110,0.1034,0.3127,0.5349,0.628
1.832682,0.1193,0.3459,0.6042,0.706
1.844115,0.1296,0.3617,0.6406,0.747
1.852316,0.1358,0.3674,0.6570,0.765
1.862570,0.1392,0.3665,0.6592,0.767
1.874161,0.1385,0.3535,0.6367,0.741
1.883053,0.1371,0.3380,0.6112,0.712
1.893018,0.1363,0.3218,0.5887,0.685
1.903565,0.1329,0.2990,0.5579,0.647
1.912857,0.1266,0.2706,0.5171,0.597
1.927819,0.1182,0.2396,0.4718,0.542
1.933240,0.1089,0.2130,0.4323,0.494
1.944112,0.1037,0.1972,0.4137,0.470
1.954272,0.1003,0.1880,0.4065,0.459
1.963824,0.0927,0.1732,0.3844,0.432
1.973844,0.0763,0.1437,0.3242,0.363
1.984888,0.0533,0.1019,0.2304,0.257
1.994630,0.0300,0.0581,0.1316,0.147
2.004940,0.0028,0.0054,0.0123,0.014
2.014834,-0.0258,-0.0504,-0.1141,0.127
2.025021,-0.0459,-0.0893,-0.2036,0.227
2.035239,-0.0595,-0.1149,-0.2651,0.295
2.045363,-0.0638,-0.1222,-0.2873,0.319
2.056496,-0.0626,-0.1187,-0.2851,0.315
2.065833,-0.0576,-0.1075,-0.2649,0.292
2.075278,-0.0464,-0.0855,-0.2166,0.237
2.085870,-0.0350,-0.0635,-0.1658,0.181
2.095235,-0.0259,-0.0465,-0.1246,0.135
2.105752,-0.0167,-0.0297,-0.0811,0.088
2.115998,-0.0056,-0.0098,-0.0273,0.030
2.126362,0.0067,0.0116,0.0328,0.035
2.136672,0.0192,0.0327,0.0937,0.101
2.146709,0.0275,0.0464,0.1334,0.144
2.156674,0.0311,0.0524,0.1500,0.162
2.167151,0.0331,0.0563,0.1595,0.172
2.177267,0.0333,0.0578,0.1613,0.175
2.187819,0.0321,0.0574,0.1567,0.170
2.197730,0.0299,0.0556,0.1479,0.161
2.207066,0.0300,0.0583,0.1504,0.164
2.217362,0.0285,0.0581,0.1451,0.159
2.227623,0.0293,0.0629,0.1515,0.167
2.238463,0.0292,0.0664,0.1540,0.170
2.248054,0.0298,0.0716,0.1600,0.178
2.258240,0.0303,0.0774,0.1667,0.186
2.268427,0.0306,0.0839,0.1741,0.196
2.277710,0.0324,0.0955,0.1912,0.216
2.289280,0.0313,0.0998,0.1921,0.219
2.298337,0.0333,0.1157,0.2144,0.246
2.309119,0.0318,0.1200,0.2136,0.247
2.318944,0.0328,0.1349,0.2320,0.270
2.329195,0.0330,0.1476,0.2457,0.288
2.339036,0.0317,0.1531,0.2478,0.293
2.349391,0.0293,0.1515,0.2392,0.285
2.359565,0.0269,0.1461,0.2259,0.270
2.369917,0.0249,0.1403,0.2131,0.256
2.379543,0.0234,0.1353,0.2022,0.244
2.390066,0.0221,0.1320,0.1944,0.236
2.399776,0.0211,0.1314,0.1907,0.233
2.410012,0.0188,0.1235,0.1764,0.216
2.419881,0.0166,0.1165,0.1639,0.202
2.430463,0.0136,0.1028,0.1423,0.176
2.441449,0.0102,0.0855,0.1167,0.145
2.450513,0.0082,0.0789,0.1065,0.133
2.460487,0.0079,0.0896,0.1204,0.150
2.470603,0.0084,0.1154,0.1557,0.194
2.481269,0.0083,0.1391,0.1890,0.235
2.490784,0.0074,0.1568,0.2149,0.266
2.501456,0.0056,0.1548,0.2136,0.264
2.511437,0.0038,0.1531,0.2136,0.263
2.521350,0.0019,0.1380,0.1940,0.238
2.531854,0.0004,0.1145,0.1628,0.199
2.541951,-0.0005,0.0826,0.1189,0.145
2.552172,-0.0008,0.0497,0.0726,0.088
2.561646,-0.0002,0.0091,0.0135,0.016
2.571589,0.0011,-0.0322,-0.0483,0.058
2.581957,0.0033,-0.0735,-0.1123,0.134
2.591898,0.0063,-0.1214,-0.1891,0.225
2.602708,0.0099,-0.1696,-0.2701,0.319
2.612689,0.0139,-0.2228,-0.3630,0.426
2.622932,0.0176,-0.2745,-0.4583,0.535
2.633300,0.0211,-0.3221,-0.5523,0.640
2.642860,0.0235,-0.3651,-0.6426,0.739
2.652952,0.0254,-0.4169,-0.7522,0.860
2.663120,0.0272,-0.4836,-0.8890,1.012
2.672987,0.0273,-0.5563,-1.0404,1.180
2.682970,0.0270,-0.6308,-1.1964,1.353
2.693479,0.0235,-0.6669,-1.2960,1.458
2.702941,0.0187,-0.6799,-1.3616,1.522
2.713870,0.0119,-0.6741,-1.3931,1.548
2.723469,0.0066,-0.6614,-1.4154,1.562
2.734074,0.0011,-0.6419,-1.4173,1.556
2.744478,-0.0035,-0.6117,-1.3889,1.518
2.754100,-0.0067,-0.5777,-1.3480,1.467
2.764571,-0.0098,-0.5349,-1.2843,1.391
2.774323,-0.0123,-0.4918,-1.2106,1.307
2.785902,-0.0147,-0.4515,-1.1326,1.219
2.794699,-0.0164,-0.4069,-1.0386,1.116
2.804407,-0.0176,-0.3642,-0.9432,1.011
2.814845,-0.0176,-0.3178,-0.8322,0.891
2.825398,-0.0163,-0.2698,-0.7134,0.763
2.834928,-0.0151,-0.2233,-0.5952,0.636
2.845771,-0.0131,-0.1777,-0.4776,0.510
2.855149,-0.0103,-0.1321,-0.3566,0.380
2.866099,-0.0074,-0.0884,-0.2398,0.256
2.875544,-0.0044,-0.0520,-0.1411,0.150
2.885956,-0.0014,-0.0168,-0.0453,0.048
2.895843,0.0003,0.0040,0.0107,0.011
2.906223,0.0012,0.0146,0.0383,0.041
2.918061,0.0015,0.0189,0.0488,0.052
2.926398,0.0016,0.0213,0.0538,0.058
2.937063,0.0016,0.0234,0.0578,0.062
2.947211,0.0015,0.0239,0.0576,0.062
2.957352,0.0015,0.0250,0.0587,0.064
2.968182,0.0016,0.0281,0.0643,0.070
2.977475,0.0016,0.0296,0.0661,0.072
2.986741,0.0016,0.0317,0.0694,0.076
2.997759,0.0017,0.0346,0.0743,0.082
3.008055,0.0018,0.0384,0.0808,0.089
3.017612,0.0018,0.0397,0.0819,0.091
3.028478,0.0018,0.0415,0.0843,0.094
3.038338,0.0019,0.0449,0.0896,0.100
3.047865,0.0021,0.0495,0.0970,0.109
3.058038,0.0023,0.0537,0.1036,0.117
3.068348,0.0025,0.0594,0.1125,0.127
3.079662,0.0029,0.0668,0.1245,0.141
3.089540,0.0032,0.0724,0.1326,0.151
3.098985,0.0033,0.0753,0.1359,0.155
3.108530,0.0035,0.0817,0.1450,0.166
3.119747,0.0037,0.0862,0.1506,0.174
3.129593,0.0040,0.0914,0.1574,0.182
3.139723,0.0041,0.0929,0.1578,0.183
3.154266,0.0045,0.0906,0.1523,0.177
3.159452,0.0049,0.0861,0.1436,0.167
3.169276,0.0053,0.0806,0.1335,0.156
3.180117,0.0059,0.0757,0.1243,0.146
3.189649,0.0066,0.0744,0.1209,0.142
3.200197,0.0071,0.0700,0.1128,0.133
3.210018,0.0074,0.0653,0.1041,0.123
3.220302,0.0080,0.0626,0.0987,0.117
3.230691,0.0090,0.0622,0.0975,0.116
3.240835,0.0108,0.0668,0.1046,0.125
3.250821,0.0139,0.0767,0.1205,0.144
3.260902,0.0181,0.0887,0.1403,0.167
3.271158,0.0226,0.0989,0.1573,0.187
3.285798,0.0299,0.1181,0.1897,0.225
3.291338,0.0424,0.1518,0.2477,0.294
3.301891,0.0586,0.1924,0.3201,0.378
3.311739,0.0794,0.2409,0.4105,0.483
3.322087,0.1063,0.3010,0.5265,0.616
3.332573,0.1294,0.3440,0.6171,0.718
3.342159,0.1431,0.3602,0.6576,0.763
3.351908,0.1474,0.3582,0.6621,0.767
3.362476,0.1469,0.3468,0.6507,0.752
3.372380,0.1486,0.3423,0.6552,0.754
3.382706,0.1524,0.3435,0.6754,0.773
3.393062,0.1500,0.3318,0.6682,0.761
3.402514,0.1475,0.3214,0.6621,0.751
3.413158,0.1382,0.2955,0.6221,0.702
3.422473,0.1292,0.2711,0.5830,0.656
3.436319,0.1146,0.2380,0.5199,0.583
3.443416,0.0997,0.2057,0.4545,0.509
3.453468,0.0837,0.1711,0.3817,0.427
3.463694,0.0695,0.1415,0.3181,0.355
3.473774,0.0589,0.1200,0.2728,0.304
3.483536,0.0473,0.0970,0.2220,0.247
3.493788,0.0309,0.0641,0.1469,0.163
3.503931,0.0125,0.0262,0.0598,0.066
3.515135,-0.0085,-0.0181,-0.0410,0.046
3.524776,-0.0341,-0.0726,-0.1635,0.182
3.533871,-0.0539,-0.1156,-0.2585,0.288
3.544892,-0.0610,-0.1319,-0.2952,0.329
3.554587,-0.0594,-0.1291,-0.2901,0.323
3.569024,-0.0549,-0.1201,-0.2700,0.301
3.574954,-0.0543,-0.1196,-0.2677,0.298
3.585747,-0.0585,-0.1297,-0.2878,0.321
3.595823,-0.0571,-0.1266,-0.2801,0.313
3.605896,-0.0560,-0.1235,-0.2731,0.305
3.615628,-0.0463,-0.1024,-0.2272,0.253
3.626022,-0.0373,-0.0822,-0.1834,0.204
3.635638,-0.0244,-0.0536,-0.1205,0.134
3.647954,-0.0145,-0.0319,-0.0724,0.080
3.655924,-0.0046,-0.0102,-0.0233,0.026
3.665864,0.0020,0.0044,0.0102,0.011
3.676903,0.0057,0.0127,0.0293,0.032
3.686783,0.0058,0.0130,0.0303,0.034
3.700749,0.0064,0.0145,0.0338,0.037
3.707066,0.0071,0.0162,0.0380,0.042
3.716930,0.0076,0.0174,0.0410,0.045
3.727701,0.0086,0.0201,0.0474,0.052
3.737173,0.0102,0.0242,0.0570,0.063
3.747437,0.0125,0.0300,0.0705,0.078
3.757695,0.0146,0.0359,0.0833,0.092
3.767750,0.0169,0.0428,0.0979,0.108
3.777537,0.0186,0.0486,0.1098,0.121
3.787251,0.0199,0.0540,0.1198,0.133
3.797682,0.0197,0.0555,0.1208,0.134
3.808181,0.0186,0.0548,0.1167,0.130
3.818454,0.0171,0.0523,0.1090,0.122
3.830741,0.0153,0.0492,0.0999,0.112
3.838422,0.0129,0.0437,0.0864,0.098
3.848256,0.0115,0.0409,0.0788,0.090
3.858658,0.0117,0.0442,0.0830,0.095
3.869134,0.0119,0.0479,0.0876,0.101
3.878887,0.0142,0.0606,0.1085,0.125
3.889535,0.0177,0.0791,0.1384,0.160
3.899019,0.0208,0.0968,0.1661,0.193
3.909468,0.0222,0.1073,0.1803,0.211
3.919549,0.0214,0.1082,0.1780,0.209
3.930415,0.0202,0.1077,0.1738,0.205
3.940484,0.0186,0.1058,0.1673,0.199
3.950007,0.0163,0.0996,0.1546,0.185
3.959958,0.0140,0.0923,0.1406,0.169
3.969883,0.0116,0.0832,0.1242,0.150
3.982545,0.0096,0.0766,0.1117,0.136
3.990829,0.0084,0.0760,0.1086,0.133
4.000656,0.0081,0.0846,0.1190,0.146
4.010999,0.0087,0.1092,0.1516,0.187
4.020807,0.0087,0.1380,0.1903,0.235
4.030463,0.0080,0.1693,0.2331,0.288
4.041181,0.0064,0.1901,0.2620,0.324
4.051000,0.0041,0.2040,0.2823,0.348
4.062091,0.0017,0.2009,0.2796,0.344
4.072147,-0.0001,0.1848,0.2588,0.318
4.082033,-0.0017,0.1479,0.2079,0.255
4.092226,-0.0023,0.1041,0.1464,0.180
4.101632,-0.0022,0.0641,0.0905,0.111
4.112377,-0.0010,0.0209,0.0296,0.036
4.122730,0.0004,-0.0072,-0.0103,0.013
4.132951,0.0028,-0.0453,-0.0654,0.080
4.142797,0.0052,-0.0780,-0.1146,0.139
4.152526,0.0077,-0.1127,-0.1692,0.203
4.162089,0.0102,-0.1481,-0.2284,0.272
4.173178,0.0126,-0.1836,-0.2923,0.345
4.183496,0.0151,-0.2265,-0.3729,0.437
4.194875,0.0174,-0.2764,-0.4698,0.545
4.203772,0.0197,-0.3402,-0.5930,0.684
4.213005,0.0211,-0.4129,-0.7351,0.843
4.223188,0.0232,-0.4933,-0.8926,1.020
4.234057,0.0244,-0.5741,-1.0544,1.201
4.244642,0.0270,-0.6383,-1.1920,1.352
4.253993,0.0288,-0.6758,-1.2889,1.456
4.263787,0.0307,-0.6944,-1.3548,1.523
4.273598,0.0325,-0.6858,-1.3754,1.537
4.285083,0.0305,-0.6600,-1.3639,1.516
4.294572,0.0259,-0.6264,-1.3382,1.478
4.304102,0.0203,-0.5989,-1.3210,1.451
4.314325,0.0128,-0.5607,-1.2796,1.397
4.324668,0.0056,-0.5297,-1.2456,1.354
4.335072,-0.0003,-0.4930,-1.1936,1.291
4.344791,-0.0047,-0.4642,-1.1478,1.238
4.355326,-0.0076,-0.4366,-1.0944,1.178
4.365654,-0.0083,-0.4085,-1.0339,1.112
4.375705,-0.0081,-0.3804,-0.9614,1.034
4.385326,-0.0064,-0.3445,-0.8695,0.935
4.398306,-0.0051,-0.3040,-0.7650,0.823
4.405901,-0.0042,-0.2535,-0.6392,0.688
4.416016,-0.0033,-0.2031,-0.5148,0.553
4.426928,-0.0034,-0.1532,-0.3898,0.419
4.436900,-0.0030,-0.1047,-0.2662,0.286
4.446640,-0.0024,-0.0631,-0.1596,0.172
4.457142,-0.0018,-0.0393,-0.0980,0.106
4.466617,-0.0014,-0.0267,-0.0654,0.071
4.476966,-0.0017,-0.0284,-0.0679,0.074
4.486798,-0.0025,-0.0377,-0.0874,0.095
4.497726,-0.0037,-0.0542,-0.1218,0.133
4.507693,-0.0046,-0.0644,-0.1402,0.154
4.517832,-0.0052,-0.0692,-0.1464,0.162
4.526900,-0.0058,-0.0712,-0.1464,0.163
4.537670,-0.0063,-0.0704,-0.1410,0.158
4.547450,-0.0073,-0.0738,-0.1443,0.162
4.558084,-0.0097,-0.0883,-0.1682,0.190
4.567737,-0.0122,-0.0977,-0.1817,0.207
4.578365,-0.0157,-0.1094,-0.1994,0.228
4.587973,-0.0167,-0.1039,-0.1863,0.214
4.598210,-0.0164,-0.0926,-0.1635,0.189
4.609067,-0.0130,-0.0681,-0.1187,0.137
4.618848,-0.0077,-0.0379,-0.0650,0.076
4.629203,-0.0011,-0.0054,-0.0091,0.011
4.639551,0.0051,0.0232,0.0391,0.046
4.648970,0.0103,0.0451,0.0754,0.089
4.658896,0.0149,0.0621,0.1035,0.122
4.669352,0.0183,0.0739,0.1225,0.144
4.678815,0.0223,0.0885,0.1460,0.172
4.689002,0.0275,0.1084,0.1777,0.210
4.700147,0.0344,0.1352,0.2202,0.261
4.709406,0.0399,0.1565,0.2519,0.299
4.720239,0.0439,0.1718,0.2721,0.325
4.729900,0.0455,0.1784,0.2775,0.333
4.740334,0.0457,0.1803,0.2752,0.332
4.751067,0.0459,0.1820,0.2737,0.332
4.760739,0.0477,0.1883,0.2816,0.342
4.771057,0.0468,0.1858,0.2765,0.336
4.781267,0.0440,0.1762,0.2626,0.319
4.791927,0.0369,0.1462,0.2186,0.266
4.800886,0.0292,0.1137,0.1717,0.208
4.810830,0.0188,0.0708,0.1083,0.131
4.821810,0.0083,0.0296,0.0463,0.056
4.831693,-0.0027,-0.0093,-0.0148,0.018
4.841418,-0.0157,-0.0512,-0.0833,0.099
4.851923,-0.0278,-0.0863,-0.1428,0.169
4.861304,-0.0395,-0.1175,-0.1972,0.233
4.872243,-0.0552,-0.1558,-0.2647,0.312
4.882269,-0.0726,-0.1915,-0.3292,0.388
4.891750,-0.0954,-0.2345,-0.4070,0.479
4.902475,-0.1210,-0.2794,-0.4905,0.577
4.912094,-0.1465,-0.3210,-0.5706,0.671
4.922117,-0.1700,-0.3597,-0.6466,0.759
4.933255,-0.1852,-0.3837,-0.6979,0.818
4.945012,-0.1934,-0.3978,-0.7336,0.857
4.953327,-0.1889,-0.3885,-0.7287,0.847
4.963047,-0.1771,-0.3692,-0.7048,0.815
4.973679,-0.1661,-0.3507,-0.6814,0.784
4.982896,-0.1579,-0.3334,-0.6584,0.755
4.993416,-0.1505,-0.3185,-0.6365,0.728
5.003335,-0.1451,-0.3096,-0.6226,0.710
5.013947,-0.1431,-0.3087,-0.6187,0.706
5.023896,-0.1433,-0.3140,-0.6225,0.712
5.033844,-0.1420,-0.3182,-0.6226,0.714
5.044187,-0.1370,-0.3128,-0.6075,0.697
5.054432,-0.1299,-0.3028,-0.5870,0.673
5.064625,-0.1215,-0.2860,-0.5545,0.636
5.077295,-0.1074,-0.2547,-0.4976,0.569
5.085184,-0.0923,-0.2210,-0.4371,0.498
5.094191,-0.0759,-0.1818,-0.3675,0.417
5.106731,-0.0615,-0.1465,-0.3034,0.343
5.114813,-0.0512,-0.1200,-0.2550,0.286
5.126000,-0.0442,-0.1009,-0.2205,0.246
5.136261,-0.0378,-0.0836,-0.1879,0.209
5.145850,-0.0298,-0.0639,-0.1471,0.163
5.157056,-0.0279,-0.0581,-0.1361,0.151
5.165662,-0.0291,-0.0591,-0.1394,0.154
5.176138,-0.0299,-0.0595,-0.1410,0.156
5.186517,-0.0287,-0.0570,-0.1347,0.149
5.196200,-0.0268,-0.0535,-0.1260,0.139
5.210692,-0.0249,-0.0499,-0.1171,0.130
5.216924,-0.0218,-0.0442,-0.1035,0.115
5.226583,-0.0195,-0.0400,-0.0936,0.104
5.237236,-0.0169,-0.0351,-0.0819,0.091
5.246884,-0.0141,-0.0299,-0.0694,0.077
5.256874,-0.0097,-0.0211,-0.0485,0.054
5.267877,-0.0083,-0.0190,-0.0429,0.048
5.277372,-0.0094,-0.0224,-0.0497,0.055
5.286783,-0.0130,-0.0329,-0.0711,0.079
5.298107,-0.0169,-0.0464,-0.0968,0.109
5.307807,-0.0168,-0.0500,-0.1009,0.114
5.318227,-0.0125,-0.0403,-0.0789,0.089
5.327965,-0.0051,-0.0181,-0.0345,0.039
5.338396,-0.0006,-0.0022,-0.0041,0.005
5.347885,0.0011,0.0046,0.0083,0.010
5.358371,0.0034,0.0149,0.0262,0.030
5.368484,0.0054,0.0255,0.0441,0.051
5.378519,0.0084,0.0417,0.0712,0.083
5.389102,0.0103,0.0534,0.0901,0.105
5.399206,0.0112,0.0609,0.1018,0.119
5.409229,0.0108,0.0618,0.1022,0.120
5.419194,0.0097,0.0587,0.0957,0.113
5.429657,0.0096,0.0618,0.0993,0.117
5.438858,0.0099,0.0695,0.1092,0.130
5.450269,0.0099,0.0767,0.1178,0.141
5.459448,0.0092,0.0780,0.1171,0.141
5.470502,0.0088,0.0833,0.1224,0.148
5.480091,0.0085,0.0896,0.1296,0.158
5.490439,0.0079,0.0935,0.1342,0.164
5.500387,0.0072,0.0938,0.1346,0.164
