time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
30.863796,0.0352,-0.0411,0.4755,0.479
30.873331,0.0347,-0.0408,0.4742,0.477
30.886644,0.0347,-0.0406,0.4725,0.476
30.893729,0.0351,-0.0410,0.4748,0.478
30.904447,0.0350,-0.0410,0.4762,0.479
30.913848,0.0351,-0.0409,0.4768,0.480
30.923603,0.0357,-0.0413,0.4810,0.484
30.933908,0.0355,-0.0412,0.4809,0.484
30.944057,0.0356,-0.0410,0.4800,0.483
30.954718,0.0357,-0.0411,0.4807,0.484
30.965118,0.0356,-0.0414,0.4823,0.485
30.975112,0.0363,-0.0419,0.4855,0.489
30.985173,0.0366,-0.0424,0.4884,0.492
30.996290,0.0366,-0.0426,0.4920,0.495
31.004866,0.0369,-0.0431,0.4943,0.498
31.015649,0.0374,-0.0435,0.4986,0.502
31.025499,0.0373,-0.0433,0.4997,0.503
31.035494,0.0375,-0.0430,0.4998,0.503
31.045861,0.0378,-0.0432,0.5005,0.504
31.056124,0.0376,-0.0429,0.5007,0.504
31.066392,0.0373,-0.0427,0.5001,0.503
31.076261,0.0377,-0.0431,0.5019,0.505
31.086139,0.0375,-0.0428,0.5003,0.504
31.096972,0.0371,-0.0426,0.4980,0.501
31.107177,0.0372,-0.0427,0.4966,0.500
31.116710,0.0370,-0.0425,0.4960,0.499
31.126578,0.0372,-0.0424,0.4945,0.498
31.136804,0.0375,-0.0424,0.4961,0.499
31.147659,0.0371,-0.0423,0.4958,0.499
31.157009,0.0369,-0.0421,0.4952,0.498
31.167418,0.0371,-0.0421,0.4946,0.498
31.177592,0.0368,-0.0419,0.4935,0.497
31.187974,0.0356,-0.0406,0.4915,0.494
31.198222,0.0362,-0.0406,0.4889,0.492
31.208211,0.0369,-0.0412,0.4888,0.492
31.217967,0.0361,-0.0401,0.4851,0.488
31.228252,0.0366,-0.0409,0.4869,0.490
31.238247,0.0360,-0.0406,0.4862,0.489
31.249006,0.0355,-0.0402,0.4837,0.487
31.259065,0.0355,-0.0405,0.4828,0.486
31.269123,0.0356,-0.0405,0.4821,0.485
31.278964,0.0352,-0.0400,0.4800,0.483
31.288782,0.0353,-0.0403,0.4830,0.486
31.299001,0.0355,-0.0403,0.4855,0.488
31.309236,0.0356,-0.0400,0.4876,0.490
31.319393,0.0359,-0.0399,0.4870,0.490
31.329773,0.0357,-0.0399,0.4874,0.490
31.339924,0.0353,-0.0396,0.4862,0.489
31.350031,0.0353,-0.0394,0.4852,0.488
31.359948,0.0353,-0.0393,0.4831,0.486
31.370098,0.0351,-0.0392,0.4822,0.485
31.380407,0.0352,-0.0393,0.4799,0.483
31.390697,0.0364,-0.0405,0.4835,0.487
31.400476,0.0356,-0.0405,0.4836,0.487
31.410805,0.0351,-0.0401,0.4857,0.489
31.420900,0.0357,-0.0408,0.4886,0.492
31.430944,0.0352,-0.0401,0.4882,0.491
31.441231,0.0358,-0.0408,0.4901,0.493
31.451345,0.0361,-0.0411,0.4923,0.495
31.461196,0.0359,-0.0409,0.4903,0.493
31.471325,0.0360,-0.0408,0.4914,0.494
31.481171,0.0363,-0.0412,0.4902,0.493
31.491640,0.0362,-0.0414,0.4911,0.494
31.501977,0.0361,-0.0416,0.4917,0.495
31.512047,0.0364,-0.0420,0.4934,0.497
31.521962,0.0362,-0.0421,0.4959,0.499
31.531690,0.0364,-0.0425,0.4978,0.501
31.542837,0.0372,-0.0430,0.5005,0.504
31.552706,0.0370,-0.0432,0.4991,0.502
31.562807,0.0375,-0.0437,0.5033,0.507
31.572423,0.0376,-0.0436,0.5033,0.507
31.582979,0.0374,-0.0432,0.5057,0.509
31.593160,0.0376,-0.0434,0.5046,0.508
31.603251,0.0378,-0.0435,0.5056,0.509
31.612951,0.0373,-0.0432,0.5027,0.506
31.623576,0.0373,-0.0433,0.5015,0.505
31.633496,0.0377,-0.0439,0.5022,0.506
31.644055,0.0376,-0.0435,0.5019,0.505
31.653927,0.0377,-0.0433,0.5017,0.505
31.664132,0.0382,-0.0436,0.5056,0.509
31.674081,0.0380,-0.0435,0.5058,0.509
31.684249,0.0383,-0.0438,0.5102,0.514
31.694416,0.0386,-0.0441,0.5107,0.514
31.704361,0.0385,-0.0439,0.5109,0.514
31.714716,0.0386,-0.0439,0.5108,0.514
31.724393,0.0389,-0.0442,0.5099,0.513
31.735127,0.0385,-0.0436,0.5069,0.510
31.745548,0.0382,-0.0433,0.5061,0.509
31.755459,0.0389,-0.0438,0.5104,0.514
31.765597,0.0384,-0.0436,0.5081,0.511
31.775681,0.0382,-0.0438,0.5082,0.511
31.785528,0.0383,-0.0440,0.5069,0.510
31.795581,0.0381,-0.0437,0.5046,0.508
31.806107,0.0377,-0.0435,0.5022,0.506
31.816098,0.0379,-0.0432,0.5027,0.506
31.826286,0.0380,-0.0433,0.5028,0.506
31.836313,0.0377,-0.0429,0.4993,0.503
31.846445,0.0377,-0.0426,0.4965,0.500
31.856401,0.0373,-0.0427,0.4935,0.497
31.866828,0.0370,-0.0427,0.4937,0.497
31.876831,0.0373,-0.0428,0.4913,0.495
31.886936,0.0372,-0.0424,0.4907,0.494
31.896886,0.0367,-0.0417,0.4862,0.489
31.907263,0.0366,-0.0414,0.4825,0.486
31.917160,0.0365,-0.0413,0.4794,0.483
31.927448,0.0362,-0.0413,0.4808,0.484
31.936835,0.0366,-0.0417,0.4828,0.486
31.947751,0.0368,-0.0420,0.4835,0.487
31.957853,0.0363,-0.0414,0.4803,0.483
31.967988,0.0363,-0.0415,0.4804,0.484
31.978025,0.0369,-0.0417,0.4812,0.484
31.988273,0.0370,-0.0419,0.4831,0.486
31.998412,0.0373,-0.0422,0.4871,0.490
32.008559,0.0377,-0.0427,0.4914,0.495
32.018394,0.0378,-0.0429,0.4934,0.497
32.028547,0.0376,-0.0426,0.4908,0.494
32.038848,0.0375,-0.0426,0.4920,0.495
32.049065,0.0372,-0.0428,0.4917,0.495
32.058935,0.0376,-0.0430,0.4956,0.499
32.069426,0.0378,-0.0431,0.4954,0.499
32.079442,0.0375,-0.0431,0.4980,0.501
32.089178,0.0373,-0.0427,0.4936,0.497
32.099751,0.0378,-0.0431,0.4950,0.498
32.109606,0.0380,-0.0435,0.4974,0.501
32.119480,0.0378,-0.0432,0.4965,0.500
32.129360,0.0382,-0.0432,0.4955,0.499
32.140116,0.0374,-0.0427,0.4915,0.495
32.150262,0.0373,-0.0424,0.4879,0.491
32.160339,0.0374,-0.0429,0.4905,0.494
32.170512,0.0373,-0.0427,0.4916,0.495
32.180601,0.0372,-0.0426,0.4928,0.496
32.190860,0.0372,-0.0427,0.4929,0.496
32.201202,0.0370,-0.0425,0.4914,0.495
32.211197,0.0370,-0.0424,0.4911,0.494
32.221052,0.0371,-0.0422,0.4879,0.491
32.231449,0.0371,-0.0424,0.4899,0.493
32.241048,0.0372,-0.0422,0.4883,0.492
32.251510,0.0376,-0.0421,0.4890,0.492
32.261125,0.0375,-0.0422,0.4860,0.489
32.272424,0.0368,-0.0416,0.4818,0.485
32.282110,0.0369,-0.0420,0.4819,0.485
32.291999,0.0366,-0.0421,0.4831,0.486
32.302438,0.0361,-0.0419,0.4825,0.486
32.312296,0.0361,-0.0418,0.4807,0.484
32.322680,0.0363,-0.0421,0.4846,0.488
32.332287,0.0360,-0.0418,0.4851,0.488
32.342804,0.0368,-0.0424,0.4897,0.493
32.352316,0.0370,-0.0425,0.4930,0.496
32.363373,0.0371,-0.0425,0.4929,0.496
32.373667,0.0375,-0.0426,0.4920,0.495
32.383565,0.0371,-0.0425,0.4898,0.493
32.393857,0.0368,-0.0420,0.4883,0.491
32.403476,0.0368,-0.0422,0.4884,0.492
32.413081,0.0367,-0.0423,0.4885,0.492
32.423329,0.0363,-0.0424,0.4893,0.492
32.433755,0.0365,-0.0424,0.4898,0.493
32.443791,0.0366,-0.0426,0.4922,0.495
32.453944,0.0367,-0.0427,0.4935,0.497
32.464068,0.0367,-0.0426,0.4933,0.496
32.474312,0.0374,-0.0431,0.4970,0.500
32.484308,0.0370,-0.0425,0.4930,0.496
32.494454,0.0371,-0.0426,0.4922,0.495
32.504637,0.0378,-0.0428,0.4956,0.499
32.514972,0.0375,-0.0431,0.4957,0.499
32.524848,0.0374,-0.0426,0.4921,0.495
32.534993,0.0372,-0.0425,0.4888,0.492
32.545160,0.0368,-0.0424,0.4869,0.490
32.555240,0.0367,-0.0424,0.4854,0.489
32.565453,0.0367,-0.0422,0.4853,0.489
32.575345,0.0359,-0.0419,0.4826,0.486
32.586396,0.0363,-0.0418,0.4824,0.486
32.596085,0.0361,-0.0416,0.4792,0.482
32.606052,0.0359,-0.0413,0.4760,0.479
32.616026,0.0358,-0.0411,0.4731,0.476
32.626512,0.0362,-0.0412,0.4757,0.479
32.636073,0.0364,-0.0414,0.4768,0.480
32.646635,0.0364,-0.0413,0.4755,0.479
32.656737,0.0359,-0.0411,0.4746,0.478
32.666826,0.0358,-0.0411,0.4752,0.478
32.677016,0.0357,-0.0409,0.4735,0.477
32.687103,0.0362,-0.0412,0.4779,0.481
32.696979,0.0365,-0.0415,0.4821,0.485
32.707426,0.0362,-0.0411,0.4789,0.482
32.717600,0.0364,-0.0410,0.4813,0.484
32.727626,0.0363,-0.0412,0.4836,0.487
32.737934,0.0361,-0.0412,0.4831,0.486
32.747938,0.0359,-0.0408,0.4823,0.485
32.758028,0.0357,-0.0407,0.4816,0.485
32.768101,0.0357,-0.0406,0.4805,0.484
32.778307,0.0362,-0.0409,0.4835,0.487
32.788212,0.0359,-0.0409,0.4845,0.488
32.798614,0.0366,-0.0415,0.4884,0.492
32.808445,0.0366,-0.0415,0.4884,0.492
32.818837,0.0365,-0.0413,0.4889,0.492
32.828984,0.0367,-0.0413,0.4891,0.492
32.839226,0.0363,-0.0411,0.4873,0.490
32.849347,0.0363,-0.0413,0.4898,0.493
32.859375,0.0363,-0.0415,0.4894,0.492
32.869519,0.0368,-0.0415,0.4898,0.493
32.879618,0.0368,-0.0415,0.4898,0.493
32.889704,0.0369,-0.0414,0.4888,0.492
32.899988,0.0364,-0.0412,0.4843,0.487
32.909464,0.0362,-0.0414,0.4833,0.486
32.920234,0.0366,-0.0414,0.4843,0.487
32.930444,0.0366,-0.0413,0.4823,0.485
32.940297,0.0368,-0.0417,0.4851,0.488
32.950512,0.0370,-0.0417,0.4843,0.488
32.960762,0.0370,-0.0417,0.4834,0.487
32.970833,0.0365,-0.0417,0.4829,0.486
32.980946,0.0364,-0.0417,0.4812,0.484
32.990971,0.0364,-0.0418,0.4816,0.485
33.001339,0.0359,-0.0413,0.4787,0.482
33.011651,0.0358,-0.0410,0.4780,0.481
33.021576,0.0361,-0.0413,0.4794,0.483
33.031865,0.0357,-0.0412,0.4789,0.482
33.041467,0.0357,-0.0411,0.4797,0.483
33.051385,0.0357,-0.0413,0.4792,0.482
33.061913,0.0357,-0.0410,0.4781,0.481
33.072196,0.0359,-0.0412,0.4806,0.484
33.082456,0.0360,-0.0413,0.4829,0.486
33.092274,0.0356,-0.0413,0.4828,0.486
33.102562,0.0364,-0.0419,0.4872,0.490
33.112665,0.0365,-0.0420,0.4883,0.491
33.122691,0.0359,-0.0417,0.4844,0.488
33.132798,0.0361,-0.0420,0.4851,0.488
33.143425,0.0364,-0.0418,0.4836,0.487
33.153104,0.0359,-0.0417,0.4858,0.489
33.163689,0.0358,-0.0417,0.4869,0.490
33.173362,0.0365,-0.0420,0.4891,0.492
33.183579,0.0365,-0.0421,0.4905,0.494
33.193499,0.0364,-0.0416,0.4881,0.491
33.203851,0.0366,-0.0420,0.4891,0.492
33.213994,0.0366,-0.0424,0.4900,0.493
33.224060,0.0364,-0.0424,0.4892,0.492
33.233982,0.0366,-0.0424,0.4876,0.491
33.244130,0.0364,-0.0426,0.4879,0.491
33.254473,0.0367,-0.0425,0.4860,0.489
33.264552,0.0367,-0.0429,0.4872,0.490
33.274859,0.0357,-0.0420,0.4838,0.487
33.284870,0.0360,-0.0419,0.4828,0.486
33.294801,0.0360,-0.0420,0.4799,0.483
33.304916,0.0353,-0.0416,0.4769,0.480
33.315057,0.0352,-0.0412,0.4767,0.480
33.325183,0.0356,-0.0415,0.4778,0.481
33.335510,0.0355,-0.0412,0.4771,0.480
33.345677,0.0348,-0.0409,0.4756,0.479
33.355791,0.0352,-0.0409,0.4724,0.476
33.366018,0.0353,-0.0409,0.4727,0.476
33.375803,0.0348,-0.0405,0.4689,0.472
33.386414,0.0347,-0.0403,0.4665,0.470
33.396151,0.0342,-0.0404,0.4657,0.469
33.406453,0.0343,-0.0401,0.4646,0.468
33.416542,0.0344,-0.0402,0.4644,0.467
33.426566,0.0339,-0.0397,0.4633,0.466
33.436645,0.0339,-0.0397,0.4641,0.467
33.447090,0.0345,-0.0401,0.4663,0.469
33.457089,0.0340,-0.0400,0.4678,0.471
33.467213,0.0341,-0.0398,0.4708,0.474
33.477491,0.0349,-0.0406,0.4728,0.476
33.487584,0.0344,-0.0404,0.4719,0.475
33.497782,0.0340,-0.0402,0.4718,0.475
33.507750,0.0347,-0.0407,0.4753,0.478
33.517941,0.0348,-0.0410,0.4779,0.481
33.528102,0.0347,-0.0409,0.4804,0.483
33.538511,0.0350,-0.0412,0.4838,0.487
33.548386,0.0355,-0.0417,0.4877,0.491
33.558494,0.0357,-0.0421,0.4918,0.495
33.568558,0.0357,-0.0422,0.4908,0.494
33.578616,0.0355,-0.0422,0.4910,0.494
33.588743,0.0359,-0.0425,0.4942,0.497
33.598601,0.0367,-0.0432,0.4980,0.501
33.609047,0.0366,-0.0434,0.5007,0.504
33.619172,0.0365,-0.0433,0.5019,0.505
33.629036,0.0370,-0.0433,0.5019,0.505
33.638896,0.0373,-0.0434,0.5020,0.505
33.649334,0.0368,-0.0431,0.5001,0.503
33.659404,0.0369,-0.0433,0.5003,0.504
33.669815,0.0366,-0.0435,0.4998,0.503
33.679876,0.0365,-0.0436,0.5009,0.504
33.689838,0.0368,-0.0438,0.5022,0.505
33.699978,0.0371,-0.0439,0.5051,0.508
33.710899,0.0367,-0.0436,0.5028,0.506
33.720383,0.0370,-0.0439,0.5020,0.505
33.730943,0.0364,-0.0435,0.4976,0.501
33.740786,0.0364,-0.0435,0.4971,0.500
33.751092,0.0368,-0.0436,0.4972,0.500
33.761705,0.0369,-0.0434,0.4963,0.500
33.771557,0.0369,-0.0433,0.4978,0.501
33.781352,0.0376,-0.0435,0.4997,0.503
33.791881,0.0374,-0.0434,0.4986,0.502
33.801496,0.0369,-0.0427,0.4952,0.498
33.811797,0.0367,-0.0423,0.4922,0.495
33.822048,0.0368,-0.0420,0.4911,0.494
33.832037,0.0368,-0.0422,0.4919,0.495
33.841961,0.0365,-0.0422,0.4925,0.496
33.852357,0.0362,-0.0417,0.4891,0.492
33.862377,0.0362,-0.0410,0.4858,0.489
33.872291,0.0369,-0.0413,0.4873,0.490
33.882458,0.0368,-0.0410,0.4869,0.490
33.892810,0.0365,-0.0409,0.4856,0.489
33.902874,0.0371,-0.0411,0.4873,0.490
33.912801,0.0370,-0.0407,0.4868,0.490
33.923330,0.0367,-0.0405,0.4865,0.490
33.933520,0.0374,-0.0411,0.4898,0.493
33.943485,0.0375,-0.0412,0.4908,0.494
33.953399,0.0369,-0.0410,0.4891,0.492
33.963492,0.0367,-0.0412,0.4884,0.491
33.973844,0.0367,-0.0414,0.4885,0.492
33.983952,0.0367,-0.0416,0.4903,0.493
33.994088,0.0370,-0.0417,0.4914,0.495
34.004205,0.0368,-0.0417,0.4910,0.494
34.014373,0.0368,-0.0416,0.4901,0.493
34.024485,0.0369,-0.0418,0.4903,0.493
34.034827,0.0366,-0.0420,0.4892,0.492
34.044534,0.0365,-0.0418,0.4881,0.491
34.054904,0.0368,-0.0422,0.4899,0.493
34.065000,0.0371,-0.0427,0.4936,0.497
34.075264,0.0363,-0.0421,0.4886,0.492
34.085518,0.0365,-0.0423,0.4886,0.492
34.095484,0.0369,-0.0424,0.4890,0.492
34.105602,0.0363,-0.0421,0.4848,0.488
34.115698,0.0367,-0.0426,0.4843,0.488
34.125834,0.0366,-0.0424,0.4820,0.485
34.135951,0.0364,-0.0421,0.4830,0.486
34.146240,0.0361,-0.0418,0.4790,0.482
34.156238,0.0359,-0.0417,0.4771,0.480
34.166596,0.0357,-0.0414,0.4750,0.478
34.176715,0.0360,-0.0415,0.4746,0.478
34.186691,0.0355,-0.0410,0.4723,0.475
34.196778,0.0351,-0.0407,0.4705,0.474
34.206790,0.0354,-0.0409,0.4720,0.475
34.216545,0.0359,-0.0414,0.4755,0.479
34.227037,0.0359,-0.0413,0.4761,0.479
34.236796,0.0362,-0.0415,0.4787,0.482
34.247575,0.0367,-0.0421,0.4807,0.484
34.257724,0.0365,-0.0418,0.4793,0.482
34.267697,0.0367,-0.0418,0.4802,0.483
34.277773,0.0373,-0.0419,0.4818,0.485
34.287950,0.0372,-0.0418,0.4798,0.483
34.297600,0.0375,-0.0420,0.4813,0.485
34.308786,0.0380,-0.0425,0.4841,0.487
34.318804,0.0381,-0.0424,0.4863,0.490
34.328524,0.0383,-0.0426,0.4882,0.492
34.338908,0.0379,-0.0425,0.4841,0.487
34.348756,0.0378,-0.0423,0.4850,0.488
34.359294,0.0383,-0.0425,0.4867,0.490
34.368994,0.0388,-0.0429,0.4911,0.495
34.379147,0.0389,-0.0428,0.4928,0.496
34.389236,0.0397,-0.0433,0.4940,0.497
34.399213,0.0405,-0.0436,0.4940,0.498
34.409577,0.0405,-0.0436,0.4944,0.498
34.419921,0.0400,-0.0431,0.4917,0.495
34.429915,0.0402,-0.0435,0.4931,0.497
34.440113,0.0398,-0.0432,0.4927,0.496
34.450363,0.0393,-0.0425,0.4879,0.491
34.459428,0.0399,-0.0432,0.4926,0.496
34.470714,0.0396,-0.0430,0.4897,0.493
34.480657,0.0395,-0.0433,0.4924,0.496
34.490811,0.0393,-0.0431,0.4911,0.495
34.500217,0.0386,-0.0427,0.4899,0.493
34.511109,0.0383,-0.0426,0.4909,0.494
34.521191,0.0385,-0.0430,0.4928,0.496
34.531088,0.0386,-0.0429,0.4937,0.497
34.541531,0.0389,-0.0431,0.4970,0.500
34.551075,0.0393,-0.0436,0.4993,0.503
34.561355,0.0391,-0.0436,0.4991,0.502
34.571764,0.0390,-0.0434,0.4962,0.500
34.582047,0.0390,-0.0435,0.4941,0.497
34.591945,0.0383,-0.0432,0.4920,0.495
34.601913,0.0376,-0.0430,0.4929,0.496
34.611946,0.0375,-0.0429,0.4923,0.496
34.622405,0.0377,-0.0435,0.4953,0.499
34.632396,0.0372,-0.0430,0.4925,0.496
34.642714,0.0374,-0.0429,0.4893,0.493
34.652378,0.0374,-0.0434,0.4903,0.494
34.662578,0.0377,-0.0436,0.4910,0.494
34.672562,0.0381,-0.0439,0.4945,0.498
34.682998,0.0384,-0.0439,0.4933,0.497
34.692963,0.0389,-0.0442,0.4973,0.501
34.703015,0.0402,-0.0450,0.5005,0.504
34.713221,0.0416,-0.0453,0.4998,0.504
34.723476,0.0419,-0.0451,0.4969,0.501
34.733561,0.0415,-0.0450,0.4954,0.499
34.743573,0.0409,-0.0447,0.4936,0.497
34.753327,0.0405,-0.0444,0.4902,0.494
34.763613,0.0417,-0.0448,0.4937,0.498
34.773469,0.0419,-0.0448,0.4956,0.499
34.783720,0.0405,-0.0439,0.4932,0.497
34.794047,0.0405,-0.0435,0.4934,0.497
34.803873,0.0409,-0.0443,0.4943,0.498
34.813908,0.0408,-0.0442,0.4954,0.499
34.824532,0.0413,-0.0441,0.4962,0.500
34.833684,0.0419,-0.0449,0.5003,0.504
34.843971,0.0421,-0.0451,0.5033,0.507
34.854846,0.0426,-0.0452,0.5065,0.510
34.865020,0.0427,-0.0450,0.5063,0.510
34.874980,0.0426,-0.0450,0.5056,0.509
34.885753,0.0437,-0.0462,0.5094,0.513
34.895819,0.0487,-0.0515,0.5204,0.525
34.905971,0.0518,-0.0546,0.5245,0.530
34.915753,0.0513,-0.0536,0.5191,0.524
34.924902,0.0487,-0.0509,0.5072,0.512
34.935131,0.0458,-0.0473,0.4888,0.493
34.975534,0.0439,-0.0450,0.4768,0.481
34.976055,0.0414,-0.0426,0.4634,0.467
34.976410,0.0372,-0.0396,0.4425,0.446
34.976675,0.0344,-0.0372,0.4231,0.426
34.995890,0.0332,-0.0354,0.3902,0.393
35.006297,0.0314,-0.0333,0.3692,0.372
35.015909,0.0309,-0.0327,0.3616,0.364
35.026475,0.0303,-0.0320,0.3536,0.356
35.074626,0.0297,-0.0309,0.3432,0.346
35.075392,0.0290,-0.0300,0.3330,0.336
35.107439,0.0379,-0.0394,0.4456,0.449
35.117984,0.0502,-0.0500,0.5472,0.552
35.127400,0.0392,-0.0409,0.5093,0.512
35.138063,0.0508,-0.0547,0.5540,0.559
35.150481,0.0428,-0.0483,0.5065,0.511
35.160253,0.0399,-0.0416,0.4939,0.497
35.168826,0.0379,-0.0414,0.4911,0.494
35.178259,0.0371,-0.0407,0.5066,0.510
35.188181,0.0259,-0.0289,0.4150,0.417
35.198302,0.0365,-0.0363,0.4728,0.476
35.208809,0.0317,-0.0348,0.4304,0.433
35.218828,0.0323,-0.0371,0.4380,0.441
35.229478,0.0406,-0.0422,0.4785,0.482
35.239342,0.0404,-0.0459,0.5000,0.504
35.250056,0.0316,-0.0386,0.4800,0.483
35.260118,0.0315,-0.0349,0.4787,0.481
35.270600,0.0397,-0.0550,0.5156,0.520
35.280432,0.0433,-0.0321,0.4906,0.494
35.290931,0.0371,-0.0441,0.4804,0.484
35.306696,0.0443,-0.0403,0.5013,0.505
35.311408,0.0384,-0.0409,0.4866,0.490
35.321872,0.0380,-0.0406,0.4829,0.486
35.331734,0.0380,-0.0408,0.4814,0.485
35.343017,0.0372,-0.0400,0.4770,0.480
35.352368,0.0372,-0.0396,0.4780,0.481
35.362524,0.0371,-0.0396,0.4764,0.479
35.372858,0.0372,-0.0395,0.4749,0.478
35.383634,0.0373,-0.0398,0.4744,0.478
35.394018,0.0381,-0.0407,0.4789,0.482
35.403481,0.0382,-0.0411,0.4802,0.483
35.414267,0.0384,-0.0416,0.4841,0.487
35.424265,0.0390,-0.0420,0.4881,0.491
35.434842,0.0391,-0.0422,0.4903,0.494
35.444917,0.0392,-0.0420,0.4910,0.494
35.455505,0.0396,-0.0418,0.4897,0.493
35.465658,0.0397,-0.0420,0.4884,0.492
35.475666,0.0395,-0.0414,0.4873,0.491
35.485649,0.0395,-0.0421,0.4880,0.491
35.495819,0.0396,-0.0420,0.4887,0.492
35.506347,0.0391,-0.0417,0.4853,0.489
35.518632,0.0387,-0.0420,0.4844,0.488
35.526791,0.0387,-0.0416,0.4830,0.486
35.537210,0.0387,-0.0415,0.4845,0.488
35.547638,0.0391,-0.0417,0.4853,0.489
35.557345,0.0391,-0.0418,0.4831,0.486
35.574244,0.0393,-0.0419,0.4841,0.487
35.578927,0.0390,-0.0418,0.4837,0.487
35.588557,0.0388,-0.0415,0.4819,0.485
35.598862,0.0384,-0.0411,0.4800,0.483
35.608520,0.0386,-0.0411,0.4793,0.483
35.618844,0.0388,-0.0409,0.4770,0.480
35.629193,0.0388,-0.0408,0.4745,0.478
35.639923,0.0388,-0.0406,0.4732,0.477
35.650571,0.0388,-0.0405,0.4721,0.475
35.660307,0.0386,-0.0405,0.4719,0.475
35.671230,0.0388,-0.0406,0.4718,0.475
35.681240,0.0389,-0.0405,0.4697,0.473
35.691424,0.0385,-0.0399,0.4664,0.470
35.705130,0.0382,-0.0398,0.4637,0.467
35.711606,0.0384,-0.0400,0.4643,0.468
35.721546,0.0391,-0.0403,0.4692,0.473
35.731750,0.0392,-0.0409,0.4737,0.477
35.742695,0.0393,-0.0412,0.4745,0.478
35.752217,0.0393,-0.0411,0.4760,0.479
35.762656,0.0393,-0.0412,0.4768,0.480
35.772881,0.0395,-0.0414,0.4796,0.483
35.782995,0.0396,-0.0414,0.4803,0.484
35.793718,0.0398,-0.0415,0.4832,0.487
35.803567,0.0404,-0.0419,0.4865,0.490
35.814507,0.0406,-0.0420,0.4889,0.492
35.824146,0.0403,-0.0421,0.4886,0.492
35.838565,0.0405,-0.0422,0.4912,0.495
35.844682,0.0404,-0.0422,0.4906,0.494
35.855182,0.0403,-0.0426,0.4922,0.496
35.866435,0.0407,-0.0430,0.4941,0.498
35.876157,0.0409,-0.0430,0.4952,0.499
35.885864,0.0404,-0.0422,0.4958,0.499
35.896270,0.0404,-0.0426,0.4995,0.503
35.906353,0.0417,-0.0436,0.5047,0.508
35.916302,0.0418,-0.0441,0.5085,0.512
35.927184,0.0415,-0.0438,0.5068,0.510
35.936934,0.0419,-0.0439,0.5067,0.510
35.947335,0.0419,-0.0439,0.5065,0.510
